,Category,Attribute,2000_Mission Bay,2010_Mission Bay,2011_Mission Bay,2012_Mission Bay,2013_Mission Bay,2014_Mission Bay,2015_Mission Bay,2016_Mission Bay,2017_Mission Bay,2018_Mission Bay,2019_Mission Bay,2020_Mission Bay,2021_Mission Bay,2022_Mission Bay,2023_Mission Bay,2024_Mission Bay
145,Housing Prices,Home Value 20000 to 24999 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,Housing Prices,Home Value 200000 to 249999,0.0,45.0,45.0,33.0,103.0,80.0,79.0,182.0,196.0,0.0,138.0,0.0,100.0,98.0,34.0,88.0
148,Housing Prices,Home Value 25000 to 29999 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,Housing Prices,Home Value 250000 to 299999,0.0,13.0,11.0,40.0,33.0,25.0,30.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
150,Housing Prices,Home Value 30000 to 34999 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0
151,Housing Prices,Home Value 300000 to 399999,0.0,29.0,47.0,66.0,72.0,67.0,75.0,72.0,112.0,0.0,327.0,25.0,334.0,187.0,163.0,86.0
152,Housing Prices,Home Value 35000 to 39999 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,Housing Prices,Home Value 40000 to 49999 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,Housing Prices,Home Value 400000 to 499999,0.0,120.0,173.0,181.0,164.0,240.0,133.0,56.0,34.0,0.0,0.0,87.0,0.0,156.0,257.0,285.0
155,Housing Prices,Home Value 50000 to 59999 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,Housing Prices,Home Value 500000 to 749999,4.0,387.0,490.0,501.0,608.0,632.0,448.0,413.0,410.0,66.0,229.0,200.0,130.0,107.0,190.0,154.0
157,Housing Prices,Home Value 60000 to 69999 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,Housing Prices,Home Value 70000 to 79999 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,Housing Prices,Home Value 750000 to 999999,4.0,261.0,228.0,326.0,301.0,394.0,441.0,554.0,554.0,20.0,409.0,322.0,199.0,192.0,334.0,409.0
160,Housing Prices,Home Value 80000 to 89999 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,Housing Prices,Home Value 90000 to 99999 ,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,Housing Prices,Home Value Less than 10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,16.0,10.0,80.0,0.0,32.0,32.0,13.0,0.0
163,Housing Prices,Home Value Total,21.0,1075.0,1159.0,1355.0,1436.0,1693.0,1524.0,1734.0,1808.0,334.0,2157.0,1142.0,2090.0,2465.0,2673.0,2700.0
164,Housing Prices,Housing Units with a Mortgage,0.0,925.0,1011.0,1206.0,1293.0,1540.0,1465.0,1623.0,1587.0,235.0,1810.0,849.0,1698.0,1913.0,2083.0,1940.0
165,Housing Prices,Housing Units with a Mortgage 0 to 30%,0.0,416.0,390.0,424.0,480.0,645.0,706.0,875.0,1033.0,120.0,974.0,605.0,924.0,1273.0,1305.0,1381.0
166,Housing Prices,Housing Units with a Mortgage 30-50%,0.0,424.0,446.0,439.0,413.0,405.0,230.0,281.0,271.0,86.0,625.0,162.0,656.0,468.0,669.0,474.0
167,Housing Prices,Housing Units with a Mortgage 50%+,0.0,70.0,161.0,330.0,388.0,490.0,529.0,467.0,283.0,29.0,211.0,71.0,118.0,172.0,109.0,85.0
168,Housing Prices,"Housing Units with a Mortgage 50%+ by Race, American Indian and Alaska Native Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,Housing Prices,"Housing Units with a Mortgage 50%+ by Race, Asian Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,69.0
170,Housing Prices,"Housing Units with a Mortgage 50%+ by Race, Black or African American Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,Housing Prices,"Housing Units with a Mortgage 50%+ by Race, Hispanic or Latino",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,Housing Prices,"Housing Units with a Mortgage 50%+ by Race, Native Hawaiian and Other Pacific Islander Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,Housing Prices,"Housing Units with a Mortgage 50%+ by Race, Some Other Race Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,Housing Prices,"Housing Units with a Mortgage 50%+ by Race, Two or More Races",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,Housing Prices,"Housing Units with a Mortgage 50%+ by Race, White Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,16.0
176,Housing Prices,"Housing Units with a Mortgage 50%+ by Race, White Alone, Not Hispanic or Latino",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,16.0
177,Housing Prices,Housing Units with a Mortgage Not Computed,0.0,15.0,14.0,13.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0
178,Housing Prices,"Housing Units with a Mortgage by Race, American Indian and Alaska Native Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,Housing Prices,"Housing Units with a Mortgage by Race, Asian Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1252.0,1085.0
180,Housing Prices,"Housing Units with a Mortgage by Race, Black or African American Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,184.0
181,Housing Prices,"Housing Units with a Mortgage by Race, Hispanic or Latino",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,92.0
182,Housing Prices,"Housing Units with a Mortgage by Race, Native Hawaiian and Other Pacific Islander Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0
183,Housing Prices,"Housing Units with a Mortgage by Race, Some Other Race Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,Housing Prices,"Housing Units with a Mortgage by Race, Two or More Races",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,121.0
185,Housing Prices,"Housing Units with a Mortgage by Race, White Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,582.0,531.0
186,Housing Prices,"Housing Units with a Mortgage by Race, White Alone, Not Hispanic or Latino",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,493.0,531.0
187,Housing Prices,Housing Units without a Mortgage,0.0,150.0,148.0,149.0,143.0,153.0,59.0,111.0,221.0,99.0,347.0,293.0,392.0,552.0,590.0,760.0
188,Housing Prices,Housing Units without a Mortgage 0 to 30%,0.0,119.0,74.0,79.0,79.0,93.0,24.0,98.0,206.0,83.0,347.0,284.0,330.0,474.0,505.0,660.0
189,Housing Prices,Housing Units without a Mortgage 30-50%,0.0,17.0,35.0,28.0,25.0,37.0,14.0,13.0,15.0,0.0,0.0,9.0,0.0,0.0,0.0,17.0
190,Housing Prices,Housing Units without a Mortgage 50%+,0.0,0.0,24.0,28.0,25.0,23.0,21.0,0.0,0.0,16.0,0.0,0.0,62.0,78.0,85.0,83.0
191,Housing Prices,"Housing Units without a Mortgage 50%+ by Race, American Indian and Alaska Native Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,Housing Prices,"Housing Units without a Mortgage 50%+ by Race, Asian Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,83.0
193,Housing Prices,"Housing Units without a Mortgage 50%+ by Race, Black or African American Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,Housing Prices,"Housing Units without a Mortgage 50%+ by Race, Hispanic or Latino",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,Housing Prices,"Housing Units without a Mortgage 50%+ by Race, Native Hawaiian and Other Pacific Islander Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,Housing Prices,"Housing Units without a Mortgage 50%+ by Race, Some Other Race Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,Housing Prices,"Housing Units without a Mortgage 50%+ by Race, Two or More Races",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,Housing Prices,"Housing Units without a Mortgage 50%+ by Race, White Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,Housing Prices,"Housing Units without a Mortgage 50%+ by Race, White Alone, Not Hispanic or Latino",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,Housing Prices,Housing Units without a Mortgage Not Computed,0.0,14.0,15.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,Housing Prices,"Housing Units without a Mortgage by Race, American Indian and Alaska Native Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,Housing Prices,"Housing Units without a Mortgage by Race, Asian Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531.0,670.0
203,Housing Prices,"Housing Units without a Mortgage by Race, Black or African American Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,Housing Prices,"Housing Units without a Mortgage by Race, Hispanic or Latino",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
205,Housing Prices,"Housing Units without a Mortgage by Race, Native Hawaiian and Other Pacific Islander Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,Housing Prices,"Housing Units without a Mortgage by Race, Some Other Race Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,Housing Prices,"Housing Units without a Mortgage by Race, Two or More Races",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
208,Housing Prices,"Housing Units without a Mortgage by Race, White Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,70.0
209,Housing Prices,"Housing Units without a Mortgage by Race, White Alone, Not Hispanic or Latino",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,70.0
210,Housing Prices,Median Contract Rent,596.7741935483871,2000.14051973051,2000.219530658592,2000.3304508956144,2000.3318335208096,2001.0,2586.7875647668398,2718.9849624060157,2744.7916666666665,2169.1176470588234,2922.256097560976,2071.03825136612,2882.7838827838827,2958.333333333333,3229.357798165138,3380.50518134715
211,Housing Prices,Median Home Value,98076.92307692308,685077.5193798449,641071.4285714286,645459.0818363273,618009.8684210526,603837.1946202532,737165.1785714286,773014.440433213,796028.880866426,1286290.322580645,914731.0513447432,947981.3664596272,1217770.0348432057,1300980.392156863,1260140.4056162247,1218340.6113537117
212,Housing Prices,Median Rent,641.4285714285714,2000.1582459485223,2000.219530658592,2000.378524295141,2000.368536853685,2001.0,2774.324324324324,2841.939546599496,2780.5882352941176,2223.9263803680983,3131.163708086785,2142.682926829268,2900.9287925696594,3065.362595419848,3287.461773700306,3500.043578866178
213,Housing Prices,Median Rent as % of Household Income,29.98690476190476,27.493961352657003,26.49797507788162,25.83310185185185,25.689285714285717,25.790186125211505,25.608365758754864,25.453846153846158,25.61485061511424,19.69785522788204,23.7047514619883,26.08340707964602,25.239668874172185,22.516623711340205,25.366152815013404,25.639416666666666
214,Housing Prices,Rent 100 to 149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,Housing Prices,Rent 1000 to 1249,21.0,212.0,240.0,205.0,157.0,97.0,76.0,74.0,48.0,38.0,179.0,94.0,81.0,36.0,31.0,76.0
216,Housing Prices,Rent 1250 to 1499,0.0,99.0,163.0,190.0,341.0,313.0,297.0,309.0,432.0,139.0,216.0,238.0,162.0,386.0,375.0,260.0
217,Housing Prices,Rent 150 to 199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,37.0
218,Housing Prices,Rent 1500 to 1999,27.0,306.0,363.0,355.0,329.0,366.0,232.0,218.0,264.0,274.0,416.0,368.0,773.0,566.0,429.0,634.0
219,Housing Prices,Rent 200 to 249,18.0,0.0,0.0,0.0,0.0,0.0,27.0,30.0,29.0,0.0,220.0,0.0,240.0,261.0,219.0,134.0
220,Housing Prices,"Rent 2000 to 2499  (Rent 2000 or more, DEC2000 and ACS2009-2014)",51.0,1049.0,1321.0,1667.0,1818.0,1801.0,182.0,173.0,127.0,163.0,131.0,410.0,221.0,272.0,521.0,371.0
221,Housing Prices,Rent 250 to 299,0.0,18.0,15.0,11.0,0.0,22.0,80.0,70.0,42.0,0.0,122.0,57.0,0.0,61.0,33.0,0.0
223,Housing Prices,Rent 300 to 349,0.0,0.0,33.0,0.0,0.0,76.0,78.0,110.0,38.0,0.0,10.0,26.0,162.0,124.0,0.0,0.0
225,Housing Prices,Rent 350 to 399,17.0,0.0,0.0,34.0,70.0,59.0,68.0,0.0,231.0,0.0,126.0,0.0,0.0,0.0,119.0,18.0
227,Housing Prices,Rent 400 to 449,13.0,55.0,49.0,33.0,0.0,29.0,30.0,63.0,121.0,0.0,109.0,0.0,211.0,0.0,0.0,0.0
228,Housing Prices,Rent 450 to 499,0.0,34.0,0.0,17.0,0.0,0.0,0.0,0.0,12.0,0.0,72.0,10.0,16.0,0.0,0.0,0.0
229,Housing Prices,Rent 500 to 549,11.0,14.0,35.0,39.0,39.0,0.0,0.0,0.0,0.0,0.0,18.0,15.0,131.0,30.0,0.0,0.0
230,Housing Prices,Rent 550 to 599,24.0,0.0,30.0,36.0,37.0,58.0,140.0,112.0,109.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0
231,Housing Prices,Rent 600 to 649,35.0,0.0,0.0,34.0,23.0,23.0,25.0,24.0,0.0,13.0,31.0,52.0,0.0,21.0,0.0,19.0
232,Housing Prices,Rent 650 to 699,0.0,12.0,0.0,0.0,0.0,0.0,0.0,32.0,34.0,0.0,0.0,76.0,6.0,0.0,16.0,35.0
233,Housing Prices,Rent 700 to 749,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,20.0,0.0,0.0,0.0,0.0
234,Housing Prices,Rent 750 to 799,0.0,14.0,13.0,43.0,152.0,84.0,85.0,0.0,0.0,0.0,0.0,86.0,0.0,6.0,6.0,0.0
235,Housing Prices,Rent 800 to 899,0.0,66.0,27.0,8.0,0.0,61.0,64.0,181.0,68.0,14.0,0.0,126.0,0.0,0.0,0.0,6.0
236,Housing Prices,Rent 900 to 999,0.0,53.0,63.0,31.0,0.0,0.0,48.0,44.0,43.0,15.0,79.0,58.0,0.0,7.0,13.0,33.0
237,Housing Prices,Rent Burdened,0.4598214285714285,0.4065491183879093,0.3686616791354946,0.3214545454545454,0.3101728723404255,0.3323412698412698,0.3214067278287462,0.3441483198146002,0.3477438530126993,0.2263339070567986,0.3215403128760529,0.4259776536312849,0.3781770376862401,0.3403024911032028,0.3947532792004997,0.4282398452611218
247,Housing Prices,Rent Less than 100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0
248,Housing Prices,Rent Total,224.0,1985.0,2406.0,2750.0,3008.0,3024.0,3270.0,3452.0,3701.0,1162.0,4155.0,2864.0,4564.0,4496.0,4803.0,5170.0
249,Housing Prices,"Rent Total No cash rent  (No cash rent, DEC2000 and ACS2009-2014)",0.0,53.0,54.0,47.0,42.0,35.0,370.0,397.0,425.0,99.0,162.0,438.0,323.0,378.0,203.0,225.0
250,Housing Prices,Rent Total No cash rent (ACS2015-),0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,28.0,30.0,53.0,14.0,40.0,63.0,77.0,97.0
251,Housing Prices,Rent Total With cash rent,224.0,1932.0,2352.0,2703.0,2966.0,2989.0,3270.0,3423.0,3673.0,1132.0,4102.0,2850.0,4524.0,4433.0,4726.0,5073.0
252,Housing Type,10-19 Units,0.0742857142857142,0.0120336943441636,0.0127779197546639,0.003181095205635,0.0025717959708529,0.0017996400719856,0.0032654629273914,0.0088511560693641,0.0089906700593723,0.4305882352941176,0.0158752070679182,0.1182795698924731,0.0012256570883834,0.0069186418962203,0.0029491275497665,0.0045050385299347
253,Housing Type,2-4 Units,0.0,0.0048134777376654,0.0051111679018655,0.0059077482390365,0.0100728675525075,0.0107978404319136,0.0115251632731463,0.0115606936416184,0.0186598812553011,0.2888235294117647,0.011043622308117,0.1772043010752688,0.0091243361024104,0.0094811018577834,0.009953305480462,0.0144635447540011
254,Housing Type,20 Units or More,0.7571428571428571,0.944043321299639,0.9575773064145158,0.966144058168598,0.9620660094299186,0.9578084383123376,0.9733000384172108,0.9701950867052024,0.9621713316369804,0.1429411764705882,0.9730811706239648,0.4649462365591398,0.9739888329020836,0.9683536194746956,0.9649791103465224,0.953764078245406
255,Housing Type,5-9 Units,0.0685714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0864705882352941,0.0,0.1341935483870967,0.0,0.0,0.0,0.0
256,Housing Type,Other Type,0.1,0.0024067388688327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,Housing Type,Single Family Housing,0.0,0.0367027677496991,0.0245336059289547,0.0247670983867302,0.0252893270467209,0.0295940811837632,0.0119093353822512,0.009393063583815,0.010178117048346,0.0511764705882352,0.0,0.1053763440860215,0.0156611739071224,0.0152466367713004,0.0221184566232489,0.0272673384706579
258,Income,Household Income 10000 to 14999,29.0,65.0,133.0,122.0,87.0,102.0,103.0,106.0,119.0,14.0,306.0,189.0,466.0,493.0,369.0,218.0
259,Income,"Household Income 10000 to 14999 by Race, American Indian and Alaska Native Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,Income,"Household Income 10000 to 14999 by Race, Asian Alone",19.0,7.0,12.0,0.0,0.0,0.0,0.0,34.0,40.0,0.0,32.0,82.0,19.0,116.0,105.0,190.0
261,Income,"Household Income 10000 to 14999 by Race, Black or African American Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
262,Income,"Household Income 10000 to 14999 by Race, Hispanic or Latino",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,23.0,186.0,195.0,170.0,28.0
263,Income,"Household Income 10000 to 14999 by Race, Native Hawaiian and Other Pacific Islander Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,Income,"Household Income 10000 to 14999 by Race, Some Other Race Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.0,0.0,348.0,319.0,264.0,28.0
265,Income,"Household Income 10000 to 14999 by Race, Two or More Races",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,17.0,0.0,13.0,0.0,0.0,0.0
266,Income,"Household Income 10000 to 14999 by Race, White Alone",10.0,58.0,121.0,122.0,87.0,102.0,103.0,72.0,69.0,14.0,33.0,97.0,86.0,58.0,0.0,0.0
267,Income,"Household Income 10000 to 14999 by Race, White Alone, Not Hispanic or Latino",10.0,58.0,121.0,122.0,87.0,102.0,103.0,72.0,69.0,14.0,33.0,74.0,86.0,58.0,0.0,0.0
268,Income,Household Income 100000 to 124999,30.0,254.0,307.0,249.0,317.0,419.0,338.0,435.0,431.0,221.0,294.0,237.0,472.0,420.0,736.0,686.0
269,Income,"Household Income 100000 to 124999 by Race, American Indian and Alaska Native Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,Income,"Household Income 100000 to 124999 by Race, Asian Alone",0.0,126.0,108.0,143.0,139.0,206.0,124.0,130.0,203.0,15.0,147.0,136.0,273.0,306.0,559.0,521.0
271,Income,"Household Income 100000 to 124999 by Race, Black or African American Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
272,Income,"Household Income 100000 to 124999 by Race, Hispanic or Latino",0.0,44.0,38.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,39.0,39.0
273,Income,"Household Income 100000 to 124999 by Race, Native Hawaiian and Other Pacific Islander Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,Income,"Household Income 100000 to 124999 by Race, Some Other Race Alone",0.0,30.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0
275,Income,"Household Income 100000 to 124999 by Race, Two or More Races",0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,5.0,0.0,0.0,11.0,16.0
276,Income,"Household Income 100000 to 124999 by Race, White Alone",30.0,89.0,173.0,106.0,178.0,213.0,214.0,305.0,228.0,185.0,147.0,77.0,199.0,114.0,166.0,149.0
277,Income,"Household Income 100000 to 124999 by Race, White Alone, Not Hispanic or Latino",30.0,75.0,161.0,98.0,178.0,213.0,214.0,305.0,228.0,185.0,147.0,64.0,199.0,114.0,138.0,126.0
278,Income,Household Income 125000 to 149999,0.0,307.0,354.0,452.0,447.0,523.0,432.0,382.0,455.0,136.0,514.0,202.0,459.0,241.0,244.0,457.0
279,Income,"Household Income 125000 to 149999 by Race, American Indian and Alaska Native Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,Income,"Household Income 125000 to 149999 by Race, Asian Alone",0.0,63.0,101.0,150.0,135.0,190.0,230.0,200.0,80.0,22.0,91.0,73.0,107.0,41.0,98.0,271.0
281,Income,"Household Income 125000 to 149999 by Race, Black or African American Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,29.0
282,Income,"Household Income 125000 to 149999 by Race, Hispanic or Latino",0.0,33.0,41.0,30.0,28.0,68.0,30.0,35.0,37.0,12.0,51.0,0.0,59.0,45.0,64.0,54.0
283,Income,"Household Income 125000 to 149999 by Race, Native Hawaiian and Other Pacific Islander Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,Income,"Household Income 125000 to 149999 by Race, Some Other Race Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,Income,"Household Income 125000 to 149999 by Race, Two or More Races",0.0,0.0,0.0,0.0,0.0,0.0,22.0,20.0,27.0,0.0,51.0,0.0,9.0,0.0,0.0,70.0
286,Income,"Household Income 125000 to 149999 by Race, White Alone",0.0,244.0,253.0,302.0,312.0,333.0,180.0,162.0,348.0,114.0,372.0,121.0,343.0,200.0,146.0,87.0
287,Income,"Household Income 125000 to 149999 by Race, White Alone, Not Hispanic or Latino",0.0,211.0,212.0,272.0,284.0,265.0,150.0,127.0,311.0,102.0,372.0,121.0,293.0,155.0,82.0,87.0
288,Income,Household Income 15000 to 19999,21.0,205.0,94.0,71.0,63.0,59.0,68.0,29.0,51.0,25.0,45.0,142.0,151.0,170.0,153.0,164.0
289,Income,"Household Income 15000 to 19999 by Race, American Indian and Alaska Native Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,Income,"Household Income 15000 to 19999 by Race, Asian Alone",18.0,33.0,16.0,17.0,0.0,0.0,0.0,0.0,22.0,0.0,45.0,0.0,72.0,0.0,0.0,0.0
291,Income,"Household Income 15000 to 19999 by Race, Black or African American Alone",0.0,45.0,39.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,30.0,32.0,48.0
292,Income,"Household Income 15000 to 19999 by Race, Hispanic or Latino",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,16.0,22.0
293,Income,"Household Income 15000 to 19999 by Race, Native Hawaiian and Other Pacific Islander Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,Income,"Household Income 15000 to 19999 by Race, Some Other Race Alone",0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
295,Income,"Household Income 15000 to 19999 by Race, Two or More Races",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,Income,"Household Income 15000 to 19999 by Race, White Alone",3.0,106.0,39.0,26.0,63.0,59.0,68.0,29.0,29.0,25.0,0.0,87.0,79.0,140.0,121.0,116.0
297,Income,"Household Income 15000 to 19999 by Race, White Alone, Not Hispanic or Latino",3.0,106.0,39.0,26.0,63.0,59.0,68.0,29.0,29.0,25.0,0.0,87.0,79.0,119.0,105.0,94.0
